mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_std_1,mfcc_delta_mean_2,mfcc_delta_std_2,mfcc_delta_mean_3,mfcc_delta_std_3,mfcc_delta_mean_4,mfcc_delta_std_4,mfcc_delta_mean_5,mfcc_delta_std_5,mfcc_delta_mean_6,mfcc_delta_std_6,mfcc_delta_mean_7,mfcc_delta_std_7,mfcc_delta_mean_8,mfcc_delta_std_8,mfcc_delta_mean_9,mfcc_delta_std_9,mfcc_delta_mean_10,mfcc_delta_std_10,mfcc_delta_mean_11,mfcc_delta_std_11,mfcc_delta_mean_12,mfcc_delta_std_12,mfcc_delta_mean_13,mfcc_delta_std_13,mfcc_delta2_mean_1,mfcc_delta2_std_1,mfcc_delta2_mean_2,mfcc_delta2_std_2,mfcc_delta2_mean_3,mfcc_delta2_std_3,mfcc_delta2_mean_4,mfcc_delta2_std_4,mfcc_delta2_mean_5,mfcc_delta2_std_5,mfcc_delta2_mean_6,mfcc_delta2_std_6,mfcc_delta2_mean_7,mfcc_delta2_std_7,mfcc_delta2_mean_8,mfcc_delta2_std_8,mfcc_delta2_mean_9,mfcc_delta2_std_9,mfcc_delta2_mean_10,mfcc_delta2_std_10,mfcc_delta2_mean_11,mfcc_delta2_std_11,mfcc_delta2_mean_12,mfcc_delta2_std_12,mfcc_delta2_mean_13,mfcc_delta2_std_13,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,chroma_mean_12,chroma_std_12,spec_contrast_mean_1,spec_contrast_std_1,spec_contrast_mean_2,spec_contrast_std_2,spec_contrast_mean_3,spec_contrast_std_3,spec_contrast_mean_4,spec_contrast_std_4,spec_contrast_mean_5,spec_contrast_std_5,spec_contrast_mean_6,spec_contrast_std_6,spec_contrast_mean_7,spec_contrast_std_7,rms_mean,rms_std,zcr_mean,zcr_std,f0_mean,f0_std,f0_median,f0_iqr,category,file_name,augment_type
-520.7693,120.4615,80.579124,59.932312,-54.30857,56.899765,-16.03167,24.834564,5.9771347,20.074621,-27.85097,23.47757,-9.916603,11.345013,6.5600996,10.415236,-8.591639,12.667104,-3.5186372,8.527538,2.0710428,7.5986934,-4.5414515,9.33338,-1.3994699,7.2602663,0.6756886,11.11374,0.39745072,6.418307,-0.2312087,5.220346,-0.09468637,2.8034303,-0.005752504,1.9804854,-0.15926991,2.2854095,-0.029796723,1.6229455,0.087474845,1.3205647,-0.053682704,1.2211148,-0.06799083,1.2338477,0.03617777,1.1513618,0.014818517,1.1669036,-0.020263948,0.97291976,0.01868205,4.0856047,0.020983806,2.5653791,-0.00041646973,2.2615051,-0.020277753,1.3225609,-0.02095204,1.0861584,-0.012874785,0.9699343,0.009979221,0.84745437,0.02127757,0.6915715,-0.010824034,0.67824584,-0.016665904,0.66628164,0.023612255,0.68532854,0.018954307,0.61912537,-0.012083554,0.5043364,0.33430976,0.26858523,0.34336486,0.2945613,0.27630845,0.31256709,0.30382788,0.32618675,0.35452762,0.3163523,0.5027976,0.35723355,0.44227383,0.33740988,0.25138894,0.28418577,0.22200838,0.2859267,0.30430305,0.3542519,0.3371259,0.35719207,0.293077,0.28681734,14.312191924643377,3.845191926710469,16.62920769244224,5.757463903743087,20.692132512678995,6.585312590642605,19.49117943284171,5.869358446527372,20.279311285256703,5.143572246140795,29.311002918864133,9.0563064106116,13.852451519432877,1.725552197416527,0.013990524,0.023118423,0.12289676150760136,0.0552595626882371,505.0288748557723,460.4237913431626,354.30935070595206,18.315038971863373,discomfort,182c.wav,orig
-271.2711,82.589905,142.66957,42.85914,-62.247105,55.60537,-25.784458,26.6153,7.987095,21.50045,-18.478468,22.77291,-1.9638138,10.849869,-9.673799,14.383146,-23.29971,14.434506,5.99651,11.0699625,0.18421777,8.095979,-20.505854,10.8826475,-4.970981,8.528139,0.6526156,13.685059,0.34327117,7.361906,-0.28720927,8.543954,-0.07543815,5.462707,0.14870416,4.023511,0.034357727,3.3787932,-0.06901191,1.8291589,-0.12272233,2.313861,-0.02522798,2.2403624,0.1377182,1.804854,0.043262765,1.5919858,-0.09238907,1.86067,-0.030875603,1.3757015,-0.15186638,5.6388745,-0.10801579,3.7825809,0.008408797,2.8310447,-0.032693885,2.6441228,-0.05710408,2.1159616,-0.0016149302,1.4695201,0.0014287003,1.0549915,-0.028661625,1.1826358,-0.015400971,0.92942905,0.0014415999,0.8843958,0.0019436813,0.8643599,-0.0017485118,0.91186976,-0.011749864,0.7952169,0.18280493,0.29893816,0.19851524,0.2791114,0.19018638,0.26795724,0.24069652,0.28435603,0.41214278,0.34573647,0.30573943,0.332257,0.22554901,0.3210004,0.25976428,0.33216888,0.3725714,0.34398857,0.4792551,0.35859695,0.2627198,0.3018072,0.16863434,0.27629557,18.774584242716138,5.752652414878758,14.008387361652021,4.4712053855443585,21.98464054316058,7.018142797776082,23.379317954589716,7.0343850852130405,25.46782706060353,6.317689363426671,42.81658993379598,10.064295861018945,13.42314701086369,1.4080903946650751,0.2058907,0.14625476,0.09803086577868853,0.035604809232155185,424.0193694910537,51.12964271567998,439.99999999999994,27.72041665613898,discomfort,128c.wav,orig
-455.3732,87.90437,133.80083,36.59466,-56.80626,49.0823,-7.673382,16.392002,8.348061,13.090028,-21.182375,13.84186,13.49022,13.7766695,0.7513169,8.058059,-26.427282,11.50675,-0.5661431,11.497269,-5.8212748,9.301684,-16.349003,10.20356,3.23648,11.991911,0.5352481,11.02616,0.15563828,5.4719763,-0.40456453,5.8018913,-0.079489276,2.924694,0.0974199,2.1751063,-0.004323454,2.2127764,0.08772908,1.6332623,0.05206903,1.1946415,-0.108150154,1.4525765,-0.0552739,1.204891,0.076362625,1.3639067,0.104806796,1.6322513,0.024677914,1.5295041,0.22174126,4.7782764,0.0803772,2.6311884,-0.12813124,2.3310897,-0.022692189,1.4537953,-0.0009003672,1.13736,-0.02981006,1.0911776,0.0307381,0.8553451,0.014204161,0.69502383,-0.016891474,0.80719095,0.004566244,0.6963487,-0.0188324,0.79903954,-0.01912756,1.0055339,0.028010555,1.0726358,0.4219008,0.3226482,0.46213773,0.3006299,0.5170448,0.3133127,0.52180594,0.3005765,0.4851349,0.3153933,0.44600365,0.3086731,0.5070949,0.34243476,0.4503054,0.32064846,0.38390288,0.28644642,0.42750686,0.31113,0.45714393,0.32482147,0.42614594,0.32418355,17.131822952554362,4.793680499861274,12.951733088782994,5.226375756672166,15.415644158045458,5.347427873135668,16.994744709004166,5.156608786718198,16.075341407841496,3.353649092423755,35.55144072545232,7.666465578105948,13.393181642704457,1.0511964447573212,0.014997083,0.020176599,0.10459728114652318,0.02475102803888886,739.1581148084014,450.57383073749634,401.1578949656154,877.9083987063772,discomfort,153c.wav,orig
-280.30884,75.96815,150.21675,42.980846,-79.134865,31.359749,-13.551402,9.464698,16.32176,13.275688,-40.717896,17.495176,-13.279877,10.975387,1.6948373,6.501898,-12.96305,8.684063,11.004925,5.518134,0.01368786,6.139864,-26.394962,7.0318756,-2.818139,5.499863,0.7094327,9.931064,0.3964187,6.1756387,-0.27372473,4.366379,-0.10225072,1.5728817,0.04375878,1.7077717,-0.07674856,2.8271456,-0.028776798,1.628308,-0.0047312365,1.3557626,-0.038048018,1.5795788,0.037248295,0.8039428,0.0009696873,1.1213365,-0.087910384,0.90543574,0.002247939,0.99997115,-0.11089038,6.0327888,-0.027315529,3.3819807,0.090353884,3.245099,0.016253218,1.0302224,-0.010625288,1.0394593,0.027326977,1.4014741,-0.006165686,0.903455,-0.023813197,0.8129417,0.0037839527,0.8022896,0.00083779276,0.5574074,0.007502259,0.75854826,0.03169177,0.7184501,0.018458689,0.6642505,0.1355025,0.15559457,0.15326957,0.24488066,0.14110163,0.23481567,0.16915159,0.25076327,0.39545146,0.33494568,0.5535967,0.38554254,0.22915465,0.25221157,0.12731813,0.17757395,0.21427527,0.2489541,0.39762285,0.36667767,0.3806668,0.3996601,0.19806425,0.22020417,18.204841612009744,4.141646340699938,19.192342907108618,6.524823510445742,21.488339809242646,7.102912767017983,19.741910314869727,5.062167546965724,22.30506747611242,4.932210831643045,41.92224025787951,4.631562533907017,13.4596370934812,0.9027448570215273,0.12359871,0.09839339,0.10809948979591837,0.036999508564433146,338.3105376182622,19.129417431903413,339.28638158974695,15.199611227625326,discomfort,237c.wav,orig
-380.67416,79.33905,146.09805,57.42341,-11.015558,23.882965,-32.0394,21.070366,0.22537078,9.995509,-11.706881,16.135006,-26.91152,16.824099,-16.665613,9.955656,-5.393549,6.254685,-3.342322,6.550713,-4.632127,7.1840806,-2.6593645,8.617203,-0.08814173,8.293013,1.1427064,8.331886,0.7735101,5.695866,-0.13331763,3.160499,-0.14142413,2.4675522,-0.0698087,1.7645503,-0.118627496,1.759557,-0.13951863,2.014387,-0.12411153,1.529017,-0.033559997,0.93581814,0.022427363,1.0956205,-0.031280097,1.1205155,-0.028426675,1.2184702,0.027838502,1.1520208,0.06876595,3.0834763,-0.08625481,2.5037029,-0.054195628,1.5556421,0.10439989,1.6249377,0.025603754,0.98218673,0.005587189,0.8531494,0.059108377,1.220846,0.021653162,0.8292439,-0.019015597,0.6223916,0.0013465842,0.5825464,0.015194895,0.5844714,0.012254361,0.62588954,0.003382343,0.70514834,0.15753198,0.22578648,0.16478172,0.24100688,0.27027652,0.30720246,0.3815882,0.39122194,0.3319974,0.3471711,0.34574148,0.3356055,0.38980997,0.3602521,0.36978772,0.35138342,0.30129927,0.34675184,0.20361145,0.28807148,0.1482981,0.2122504,0.17841144,0.26396707,19.023630807047482,4.837342233195357,18.6294700223241,6.5638705470794445,19.33244392485356,6.236285813600248,18.102403403644132,5.158186317743395,24.22702712454134,7.00281761770808,27.937514664982853,5.288774912745738,13.313850478596041,1.7608905977800249,0.050408553,0.060645584,0.05378139419043624,0.015883258335423336,362.70446460411654,131.26340427543883,369.9944227116344,90.86103677072464,discomfort,999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav,orig
-245.79877,81.37574,153.63252,30.29779,-94.143745,39.04209,19.98671,12.714468,20.608418,13.561441,-54.121822,19.231554,7.450651,17.285833,0.461629,8.477573,-29.174526,7.744033,17.699425,15.445437,-3.0423462,7.941621,-28.438282,7.492103,2.9234254,12.773579,-0.34308988,8.274531,-0.19258143,3.6311662,0.08716091,3.6821373,0.017577734,1.5621623,0.06731391,1.7305585,0.12212092,3.1993797,0.014850212,1.6968625,0.0148442155,1.1255132,0.032390937,1.1479058,-0.008615734,1.5163395,0.042199243,1.2688977,0.049041096,0.882571,-0.008250101,1.2239846,0.056165222,3.3891468,0.072260626,1.75287,0.031875227,1.6694486,-0.017227337,0.7368145,-0.018673893,0.8467127,-0.0014848709,1.358165,-0.00034894177,0.79170656,0.0014384128,0.5824873,-0.0055119433,0.6147111,-0.0151998205,0.68870145,0.0019068908,0.6664466,0.014555772,0.54831433,0.0074355374,0.6834838,0.078121215,0.1680331,0.09926582,0.18125425,0.11383424,0.22550061,0.109110646,0.18932661,0.19466403,0.2757753,0.25434968,0.35033587,0.28773522,0.36734968,0.34901726,0.34059218,0.3711049,0.3485974,0.53701425,0.4172677,0.31176868,0.3152128,0.10348475,0.190804,13.821472630605841,4.876746395188555,14.699054531616712,6.509100804358971,23.2438012745851,6.722880677102548,22.923845193010187,6.15126705169402,20.83253513223939,4.158337081134887,51.142956529074695,9.999440801163505,12.823604239745137,2.95782286487928,0.18937197,0.120995425,0.1489629682326159,0.08075110667537382,414.03174524962384,37.63427901612087,412.91271853530293,55.37484532780712,discomfort,234c.wav,orig
-260.62073,90.07266,156.60458,36.848236,-108.585365,56.82521,6.303769,15.459351,16.402597,11.570271,-55.344143,22.66232,10.663438,13.029443,7.834708,8.9411125,-32.76855,15.828811,6.511912,11.801287,1.6902133,12.936342,-10.064175,10.731399,14.143391,11.02474,1.2374243,8.351102,0.5099888,4.062135,-0.48492494,5.9170084,0.07589072,1.9657886,0.14631762,1.3214376,-0.21318008,2.3719792,-0.024066508,1.3376749,0.045296557,1.1592301,-0.13735025,1.9048735,-0.022149768,1.6160772,0.04170922,1.8578413,-0.033395316,1.4453464,0.025674675,1.6629059,0.033815727,4.6796126,-0.04208071,2.1178906,0.0319693,3.1033294,0.037904326,1.1003678,-0.030101405,0.8707386,0.013555419,1.3184329,0.008954706,0.7936251,-0.007238616,0.6884293,0.020904558,1.0682404,0.02255297,0.9049735,-0.0025361727,0.83588105,-0.017660396,0.84021455,-0.0149388,1.0266197,0.2897991,0.3188373,0.28270888,0.31742448,0.3859616,0.3610664,0.40974128,0.3623024,0.35242918,0.34961984,0.30265754,0.34613442,0.19950229,0.2764271,0.1825092,0.2439587,0.23584792,0.2953721,0.26917663,0.30922064,0.24208988,0.31485996,0.25364512,0.3302373,18.529412801754276,5.00687408225224,13.854946316063911,5.0948531428979305,21.815434600401204,5.540625855096665,21.87947041966045,4.894189242273307,21.88266276256027,5.026103003420194,49.602662378806855,9.855458007175486,13.453226807738695,1.3465182076906008,0.14151785,0.084967844,0.1333838568793403,0.05253427053635239,491.1534156717479,156.7374734245055,526.2910732386642,315.17965417601397,discomfort,192c.wav,orig
-616.3916,82.29325,102.95011,52.597916,-37.29915,32.602673,-19.586208,23.07575,5.017695,10.055081,-22.571026,12.781739,-17.116852,12.097708,-0.034387454,6.7442274,-1.5569067,7.041406,0.112572566,7.8367424,-2.8611815,8.336064,-4.4695406,7.141295,4.3765726,5.8961105,0.859349,10.931815,0.5233056,6.9700828,-0.18946964,4.3685894,0.038395915,3.4113753,0.085001804,1.5834731,-0.17054565,2.0045586,-0.07294798,1.855143,0.025500448,1.0785203,-0.055833828,1.178801,-0.040309746,1.2381728,-0.029811705,1.3653977,-0.059747916,1.2875518,-0.046281796,0.9456186,-0.23636797,5.449806,-0.13420121,3.587415,0.059811633,1.9530296,-0.0031592003,1.6475656,0.0014324446,0.8610748,0.046388328,1.2485118,-0.0013229894,1.0589385,0.0042014224,0.6226308,0.020831676,0.71711326,-0.014950133,0.6798067,-0.00088677823,0.7568987,0.017770115,0.7276749,0.0066375188,0.67757916,0.33681434,0.29726258,0.3109629,0.2937734,0.30727395,0.29347596,0.29249504,0.2771321,0.30231744,0.29830492,0.32311603,0.30718803,0.30340022,0.28688428,0.34487578,0.31317088,0.4048117,0.3299548,0.3892673,0.31194684,0.43239868,0.3552136,0.4100836,0.3439317,14.375488107532036,3.1820942583457548,12.515198811349087,4.1236261584787774,17.221841719260873,4.9261251739479945,16.61542441389675,4.198006370566607,18.68655479435116,4.093325578237661,23.58770726297805,3.3748844577907473,13.749026296581185,1.4548960548208183,0.0023796044,0.005050821,0.100770070496633,0.04392024064849479,422.4353826582786,110.81292775506554,415.304697579945,168.9480813749504,discomfort,179c.wav,orig
-284.45157,44.762943,151.78136,20.880817,-68.78865,37.175167,1.5335233,18.393797,21.197563,16.318777,-33.07143,14.097252,4.3752794,11.070002,10.34452,9.92176,-17.572525,10.968914,-0.73117805,10.533957,-9.940697,8.152194,-21.654676,10.410492,0.054123227,13.280911,0.05845892,4.3491282,-0.07562943,3.1427524,-7.2302406e-05,3.3524437,0.26031673,2.5159466,0.010108748,1.9535345,-0.18980357,2.0510697,-0.041018143,1.4962285,-0.080080576,1.6722337,-0.073873445,1.7101896,0.093008384,1.4400623,0.04760751,1.2961351,0.032517403,1.5985366,0.08683101,2.0681298,-0.087098144,2.2906199,-0.018475955,1.6371607,0.06264427,1.9611914,0.011755609,1.518798,0.033051845,1.0895308,0.062286332,1.1267731,0.015480039,0.8311876,-0.006233632,0.8661299,-0.027569734,1.0069407,-0.047987428,0.86432534,-0.027085662,0.75763947,-0.039459016,0.9375427,-0.02886763,1.1980964,0.31565914,0.34770125,0.24788491,0.33111984,0.17675063,0.27378273,0.12856787,0.22772975,0.13883169,0.24375162,0.19738811,0.2981153,0.21524301,0.3026674,0.19872575,0.2861867,0.22899133,0.29650497,0.27748796,0.3420275,0.33656007,0.37524182,0.39156365,0.37517318,16.937579508416707,6.8188864054825,13.372492705148831,4.16051186525482,21.526943928475944,5.527500832814507,23.516939241375994,5.508291694230422,20.81071991074383,4.6439309229150885,43.52934463249205,6.635496587950251,13.376026226937869,1.1284174916641545,0.090441406,0.07109861,0.09882521471440397,0.04274399403250699,440.554513281959,166.74168440164337,456.83595680276034,128.52223260648606,discomfort,185c.wav,orig
-293.75046,69.11634,152.45927,31.120178,-117.935356,30.976328,20.826221,10.770127,32.30888,12.998876,-60.073914,14.288314,6.173778,12.7382145,13.3270855,7.65678,-26.392426,7.2713366,11.912657,10.781379,-2.7104108,11.114766,-26.93949,9.875693,5.533515,11.991713,1.3142552,11.083508,0.67805654,5.0439663,-0.41811377,4.8892274,0.08080444,1.9331563,0.07033194,1.8705196,-0.34252042,2.7052352,-0.04379286,2.3971527,0.053138044,1.5185052,-0.120507844,1.2960817,0.056251127,1.8758112,0.098908454,1.8238417,-0.038811285,1.7183503,-0.032241415,1.8682399,0.20154849,5.582099,0.12475442,2.6611753,-0.0343621,2.3060412,0.017628388,1.191476,0.012635817,0.88937163,-0.051576495,1.523662,-0.021224309,1.2127459,0.0063956003,0.8563544,-0.015787547,0.8146563,-0.020370724,0.8634295,-0.011620289,0.81598246,-0.00034113278,0.91608745,0.01188699,0.95708835,0.32360864,0.31447253,0.2577479,0.28169593,0.25822657,0.25363392,0.3376841,0.2905162,0.35283414,0.29085937,0.38999993,0.33970237,0.39423764,0.3172834,0.42452943,0.31642914,0.38915205,0.34718838,0.32612348,0.31109852,0.28550544,0.30183378,0.35011905,0.34682587,12.761928602399387,4.439476654046322,13.20748637762778,4.982663161997761,20.230338352781732,4.888447098742203,19.97376141488913,4.365594422853973,19.99413736087161,4.037904077122183,48.53413458147327,7.581089025558302,13.54600609547477,1.308399026215397,0.065470144,0.0418725,0.16678846750827814,0.04511235697978669,472.5085094540611,101.58019830737669,460.8094140410758,112.45266275308097,discomfort,173c.wav,orig
-299.303,75.17258,133.86377,32.48677,-50.96929,44.220596,-5.5336986,13.678052,2.214412,16.100756,-39.892456,20.387003,-0.459745,15.079581,9.760888,8.289499,-14.9107485,12.283956,-0.07885237,11.337119,-2.4076173,7.188694,-14.002839,9.681943,-2.380428,10.437008,0.47807,11.006186,0.29316851,5.4611745,-0.04581041,5.5751157,0.0795018,2.4751592,0.016534552,2.755049,-0.10068647,3.0334542,-0.00084929436,2.1404474,0.047126744,1.589873,0.03125007,1.632898,0.039574396,1.7455732,0.00736231,1.1162634,-0.007698479,1.797681,0.013367381,1.270657,0.5158903,8.754566,0.27711374,4.7462473,-0.15980287,3.6804457,-0.017978169,1.644969,0.015217702,1.7200476,-0.04078562,2.3789902,0.031645145,1.1452392,0.005888546,0.91286016,-0.035875708,1.0779682,-0.0013325847,0.8658986,-0.017945867,0.7514287,-0.023078788,0.95913035,0.014766864,0.8565287,0.23399176,0.29263216,0.2829118,0.31504557,0.27020606,0.31149745,0.22244549,0.28350648,0.2615216,0.3205056,0.35278702,0.36251646,0.4898771,0.37147617,0.48557356,0.36886403,0.31700075,0.33966124,0.19351143,0.2731864,0.16424035,0.24501237,0.19176726,0.24972749,16.496467478378765,6.245910915205412,17.335582448077563,6.473782763707557,21.994997400965186,7.591208407829443,22.212468814347137,6.1582987926403145,19.151388442488756,3.6432567890732783,41.102416061650175,8.358299794065548,13.366782798651647,1.4106674027014972,0.09431521,0.08831201,0.0820813715852649,0.02982607646734081,382.7928668624969,52.62835590295771,372.1377785978373,30.276308691996746,discomfort,D1CB71F9-EF76-49B3-A703-41D557444D21-1436863419-1.1-f-26-dc.wav,orig
-407.8097,77.20459,112.33802,50.12815,-7.18896,33.10313,-3.4643073,9.708974,-2.6867197,13.526544,-30.888361,18.609245,-13.5212345,12.623419,-1.7050021,9.367379,-18.527128,11.117963,-11.581464,8.506171,-1.9511597,6.575624,-8.887843,8.810538,-3.1364858,10.165644,0.35429442,9.847386,0.3955728,4.8130503,0.13167448,6.0222,-0.050732512,1.9920136,-0.029580744,1.8973303,-0.025664909,3.1171396,-0.074545816,2.091223,-0.047140967,1.6875325,-0.03702351,1.6167309,-0.053152304,1.1564999,-0.011776275,1.1894726,-0.0099555515,1.4471655,-0.038911738,1.3952047,0.07181368,5.346705,0.051041,2.8917928,-0.02754387,2.9536953,-0.043899354,1.2657468,-0.02717495,1.046413,-0.033169862,1.508127,-0.042617623,1.2454649,-0.029063005,0.9328336,-0.0127361445,0.8429166,-0.0044879583,0.72834605,0.0074628084,0.7308617,0.013295924,0.8113203,0.0022192972,0.8173314,0.2548062,0.30114263,0.31345358,0.32993945,0.36537948,0.35210153,0.40093857,0.39474306,0.3572583,0.34420368,0.31495848,0.33975208,0.25625426,0.31499043,0.21933803,0.2853315,0.20146997,0.25681576,0.22324492,0.2979479,0.22498667,0.30333686,0.22129461,0.2800786,17.455091947549143,4.199613903219387,16.906121154734716,7.483491675757948,19.681740812899864,7.251248083643029,20.197777995697503,6.293391666527476,18.579172776024777,4.763293186321927,33.74578936757016,6.879133968639612,13.912964061437126,2.02433321688066,0.035630915,0.038772102,0.06319448110219594,0.04612973052496303,389.8324955799363,122.18473423490742,343.22869944588433,190.2869246342691,discomfort,213c.wav,orig
-443.47678,121.32306,111.47982,50.703087,-33.501396,58.11687,7.1348457,6.857519,8.343937,7.78083,-32.56996,32.058643,-2.174861,9.483519,2.8800933,13.67869,-20.737957,12.819028,-4.7470427,11.221966,-2.5761976,12.397014,-14.474737,7.6293316,-5.12239,10.405932,0.041716266,13.423236,0.03546029,5.9891686,0.009291517,6.2365828,0.0070661395,1.0814137,-0.006839907,1.3625227,-0.017131325,3.3131628,0.001714438,1.2305331,0.01036944,1.7112154,-0.0058754296,1.3707597,-0.01375086,1.5194811,-0.008421014,1.3630389,-0.0015433924,1.5136086,0.0050794603,1.7008462,-0.026885718,6.780184,-0.01382803,3.06293,0.011825916,3.200529,0.0073467926,0.7022612,0.010109317,0.7842828,0.013962217,1.5985559,-0.0040832553,0.8294613,-0.007315277,0.9696464,0.016927445,0.64439785,0.02339645,0.9384878,0.0032113818,0.90391785,-0.007831896,0.9844587,-0.0014096147,1.0473324,0.28979975,0.27364635,0.23521926,0.22540976,0.2648821,0.24585389,0.22339042,0.21947242,0.25801617,0.23218188,0.4367411,0.2952569,0.4700271,0.273567,0.5619946,0.36809552,0.4710652,0.3411884,0.4305133,0.3291966,0.5152215,0.39407396,0.3665155,0.3038864,16.080841585530315,4.8215854376809775,14.338083799511823,5.126706102648528,17.98331021114933,7.774262473546001,16.423232321748458,4.989790995003818,17.22879582187342,4.676372369753497,34.52461248770288,8.840812855726682,13.37767428478726,0.8746187184954358,0.032714874,0.042319126,0.08110965956125828,0.03883652328164335,323.45517499594104,112.40338879333487,255.6500291307247,172.9917954063314,discomfort,188c.wav,orig
-283.98688,71.22212,136.91971,29.226786,-93.76591,43.888313,-9.911995,14.341344,12.657237,17.796856,-48.787804,13.619863,-4.923331,12.813148,5.269494,10.423583,-22.453949,11.535046,8.5255995,7.2364755,3.6560705,7.150927,-22.113209,8.752352,0.04799425,10.1580925,0.8552258,9.328029,0.49498123,4.3989873,-0.29407585,5.439729,-0.154138,2.6488955,0.015350189,2.1968741,-0.041550692,2.32352,-0.03636323,1.8842179,-0.050570276,1.6281985,-0.057267845,1.5145969,-0.00934217,1.2793221,-0.048131928,1.2684793,-0.10298593,1.5054653,-0.018173933,1.6379911,0.057752207,4.0071664,0.017280685,2.0885532,-0.035477836,2.1605165,-0.041038465,1.4151543,-0.0048557045,0.9634265,0.07222032,1.2841705,0.013714139,0.944915,-0.044666052,0.9205265,0.00748376,0.7202294,0.00048122357,0.7707598,-0.019171903,0.7694077,0.007899302,0.72495764,-0.0033358308,0.831427,0.19941217,0.27003026,0.18573773,0.2849859,0.15239383,0.23347403,0.126202,0.17324415,0.14727357,0.18445615,0.22745618,0.28090912,0.31824735,0.32684925,0.35192516,0.3310869,0.4312333,0.4045277,0.37039,0.34842923,0.30147076,0.34574836,0.23177205,0.29911646,16.408261258852225,3.7632152963645593,12.697822125852843,3.5973726788376155,19.62241640491662,4.359924404559553,21.295473637990007,4.918715978048732,19.849263228844066,4.3504649047400425,45.79173614451384,6.797365141965021,13.505588914399889,1.2907577432582622,0.08174478,0.07669726,0.1306797397575251,0.04045696845271514,469.7364664426524,84.44919968876975,455.516566490206,87.11179985487837,discomfort,124c.wav,orig
-432.03668,54.02981,92.13795,32.057583,-0.938538,20.370285,-7.926982,9.696291,-5.539215,7.577093,-19.740812,15.727822,-14.234701,8.887414,-11.758196,9.24855,-17.720093,10.844796,-13.415027,5.733551,-10.84774,5.3384414,-9.001085,6.0007825,-3.454137,6.268856,0.29929355,6.3898363,0.19802512,3.6298704,-0.11820455,3.140582,-0.13464345,1.3820945,-0.043223392,1.2341372,-0.04790363,1.8055995,-0.04358178,1.2531778,-0.015581292,1.2179729,-0.026143195,1.3285979,-0.004838855,0.9852467,0.03949697,0.92564857,0.015665948,1.0121834,-0.023528717,0.96948,0.38835487,3.8218515,0.25646326,2.703243,-0.056511898,1.314739,0.004188941,0.8430562,0.0024554387,0.8720183,-0.080742456,0.88328844,-0.036164988,0.7692881,-0.03438737,0.7913081,-0.058485758,0.8083342,-0.003302137,0.5584244,-0.0006460512,0.54832554,-0.023470528,0.660217,0.0061860876,0.5364099,0.27802533,0.273683,0.35757288,0.35850313,0.39461514,0.35121113,0.3629255,0.34047976,0.3293527,0.31957704,0.32347038,0.27322,0.44934127,0.35376075,0.39888245,0.29940692,0.29456177,0.27559316,0.33009395,0.32859102,0.26755652,0.2553406,0.2735125,0.29818803,17.05908912414109,5.028654053906747,16.37014221854148,7.556228482728739,16.778728981921148,6.184258273677484,16.29618734630167,4.542494957469957,15.441254518431165,2.1544717220083203,31.43152261252731,4.561713583525866,13.463256836646455,0.9003671918657614,0.02690163,0.05307945,0.06471505070364239,0.030351896581428915,316.0705617587138,115.94730426816938,369.9944227116344,66.86195678170634,discomfort,207c.wav,orig
